2020-08-20-1903,9.9,11.9,195.0
2020-08-26-1450,20.4,22.7,273.0
2020-08-26-1455,20.8,22.9,278.0
2020-08-26-1500,20.4,23.5,275.0
2020-08-26-1505,21.8,24.9,271.0
2020-08-26-1510,21.8,27.0,275.0
2020-08-26-1515,19.0,21.0,269.0
2020-08-26-1520,20.6,23.9,271.0
2020-08-26-1525,19.4,22.2,264.0
2020-08-26-1530,21.0,23.7,263.0
2020-08-26-1535,22.2,27.0,265.0
2020-08-26-1540,19.2,23.3,265.0
2020-08-26-1545,18.5,20.6,264.0
2020-08-26-1550,20.0,22.5,261.0
2020-08-26-1555,20.0,23.7,258.0
2020-08-26-1600,19.4,21.6,262.0
2020-08-26-1605,19.4,22.5,266.0
2020-08-26-1610,20.2,22.7,274.0
2020-08-26-1615,21.0,24.1,272.0
2020-08-26-1620,20.8,23.1,267.0
2020-08-26-1625,20.6,24.9,270.0
2020-08-26-1630,19.8,23.1,273.0
2020-08-26-1635,20.8,24.3,270.0
2020-08-26-1640,21.6,24.5,268.0
2020-08-26-1645,21.6,23.5,261.0
2020-08-26-1650,21.4,24.3,261.0
2020-08-26-1655,20.0,25.1,258.0
2020-08-26-1700,18.9,23.1,257.0
2020-08-26-1705,21.4,24.1,257.0
2020-08-26-1710,20.4,23.1,252.0
2020-08-26-1715,21.2,23.7,254.0
2020-08-26-1720,18.9,22.9,248.0
2020-08-26-1725,19.8,22.5,258.0
2020-08-26-1730,19.8,22.2,257.0
2020-08-26-1735,16.9,18.3,255.0
2020-08-26-1740,18.7,21.6,258.0
2020-08-26-1745,19.4,22.2,254.0
2020-08-26-1750,19.4,21.2,262.0
2020-08-26-1755,18.5,20.4,264.0
2020-08-26-1800,16.3,18.5,262.0
2020-08-26-1805,18.7,21.0,266.0
2020-08-26-1810,18.1,20.0,261.0
2020-08-26-1815,19.2,21.2,261.0
2020-08-26-1820,17.9,19.4,255.0
2020-08-26-1825,18.7,20.8,263.0
2020-08-26-1830,18.9,23.3,263.0
2020-08-26-1835,19.0,20.6,258.0
2020-08-26-1840,16.9,19.4,262.0
2020-08-26-1845,19.0,21.8,261.0
2020-08-26-1850,17.3,18.9,251.0
2020-08-26-1855,18.3,20.6,257.0
2020-08-26-1900,18.1,20.2,255.0
2020-08-26-1905,19.8,21.8,257.0
2020-08-26-1910,19.0,21.6,260.0
2020-08-26-1915,18.9,21.4,255.0
2020-08-26-1920,17.5,20.8,259.0
2020-08-26-1925,19.2,21.2,259.0
2020-08-26-1930,19.2,22.4,258.0
2020-08-26-1935,17.5,19.4,259.0
2020-08-26-1940,17.7,20.2,257.0
2020-08-26-1945,18.3,20.8,257.0
2020-08-26-1950,18.7,21.4,261.0
2020-08-26-1955,16.9,19.2,264.0
2020-08-26-2000,17.9,20.4,263.0
2020-08-26-2005,17.9,20.4,263.0
2020-08-26-2010,20.8,23.1,262.0
2020-08-26-2015,17.9,21.0,270.0
2020-08-26-2020,16.9,20.0,260.0
2020-08-26-2025,16.9,20.0,260.0
2020-08-26-2030,16.9,20.0,260.0
2020-08-26-2035,20.4,22.5,258.0
2020-08-26-2040,26.6,30.1,256.0
2020-08-26-2045,26.6,30.1,256.0
2020-08-26-2050,11.1,12.2,236.0
2020-08-26-2055,13.0,15.2,247.0
2020-08-26-2100,19.2,23.1,254.0
2020-08-26-2105,17.5,19.2,259.0
2020-08-26-2110,20.0,21.8,261.0
2020-08-26-2115,19.6,21.8,264.0
2020-08-26-2120,19.4,22.2,257.0
2020-08-26-2125,19.4,23.1,260.0
2020-08-26-2130,19.4,21.6,258.0
2020-08-26-2135,19.2,21.6,263.0
2020-08-26-2140,19.0,21.2,261.0
2020-08-26-2145,18.9,21.4,262.0
2020-08-26-2150,18.5,20.4,264.0
2020-08-26-2155,19.0,22.7,263.0
2020-08-26-2200,21.2,24.3,267.0
2020-08-26-2205,20.6,22.5,263.0
2020-08-26-2210,18.1,20.4,265.0
2020-08-26-2215,17.7,19.2,265.0
2020-08-26-2220,18.3,20.0,265.0
2020-08-26-2225,17.5,20.6,265.0
2020-08-26-2230,17.7,19.6,266.0
2020-08-26-2235,16.9,19.0,264.0
2020-08-26-2240,17.7,19.4,263.0
2020-08-26-2245,15.7,18.7,266.0
2020-08-26-2250,16.5,19.8,265.0
2020-08-26-2255,16.5,19.4,266.0
2020-08-26-2300,17.1,19.2,259.0
2020-08-26-2305,18.3,20.4,259.0
2020-08-26-2310,16.3,18.1,264.0
2020-08-26-2315,17.9,20.4,265.0
2020-08-26-2320,17.5,19.8,262.0
2020-08-26-2325,16.1,18.5,264.0
2020-08-26-2330,16.9,18.7,263.0
2020-08-26-2335,16.9,19.6,273.0
2020-08-26-2340,16.1,17.7,273.0
2020-08-26-2345,15.7,17.3,276.0
2020-08-26-2350,16.5,18.1,272.0
2020-08-26-2355,15.6,16.9,278.0
2020-08-27-0000,15.6,17.3,273.0
2020-08-27-0005,15.0,18.7,277.0
2020-08-27-0010,13.8,15.0,285.0
2020-08-27-0015,15.9,18.3,280.0
2020-08-27-0020,15.0,16.5,281.0
2020-08-27-0025,15.4,17.3,274.0
2020-08-27-0030,16.1,17.5,280.0
2020-08-27-0035,15.4,17.1,276.0
2020-08-27-0040,16.1,17.5,268.0
2020-08-27-0045,13.6,15.2,270.0
2020-08-27-0050,14.2,15.7,269.0
2020-08-27-0055,15.2,16.9,271.0
2020-08-27-0100,14.0,15.9,275.0
2020-08-27-0105,15.4,17.1,263.0
2020-08-27-0110,15.7,17.9,254.0
2020-08-27-0115,18.3,21.0,262.0
2020-08-27-0120,16.7,18.3,267.0
2020-08-27-0125,16.7,19.2,264.0
2020-08-27-0130,16.1,18.7,273.0
2020-08-27-0135,16.3,18.7,267.0
2020-08-27-0140,17.1,19.2,270.0
2020-08-27-0145,16.3,19.0,264.0
2020-08-27-0150,15.7,17.3,262.0
2020-08-27-0155,14.6,15.9,262.0
2020-08-27-0200,14.6,16.1,262.0
2020-08-27-0205,14.6,16.9,266.0
2020-08-27-0210,14.6,15.9,264.0
2020-08-27-0215,13.8,15.0,260.0
2020-08-27-0220,14.0,16.3,268.0
2020-08-27-0225,17.1,19.0,262.0
2020-08-27-0230,17.1,19.6,265.0
2020-08-27-0235,17.1,19.0,263.0
2020-08-27-0240,15.7,16.9,263.0
2020-08-27-0245,15.9,18.1,263.0
2020-08-27-0250,15.6,17.1,260.0
2020-08-27-0255,13.6,15.2,273.0
2020-08-27-0300,13.2,14.8,273.0
2020-08-27-0305,16.3,17.9,273.0
2020-08-27-0310,16.1,17.7,268.0
2020-08-27-0315,15.6,16.9,275.0
2020-08-27-0320,14.8,17.1,271.0
2020-08-27-0325,13.8,15.2,270.0
2020-08-27-0330,15.4,17.7,270.0
2020-08-27-0335,15.6,17.3,265.0
2020-08-27-0340,16.1,18.1,272.0
2020-08-27-0345,15.0,15.9,270.0
2020-08-27-0350,16.3,18.7,276.0
2020-08-27-0355,16.1,18.5,271.0
2020-08-27-0400,16.1,18.3,263.0
2020-08-27-0405,16.3,19.2,273.0
2020-08-27-0410,16.5,17.9,273.0
2020-08-27-0415,15.9,17.3,274.0
2020-08-27-0420,16.7,19.4,267.0
2020-08-27-0425,19.4,22.0,265.0
2020-08-27-0430,15.4,16.9,270.0
2020-08-27-0435,17.3,20.6,272.0
2020-08-27-0440,16.3,18.7,266.0
2020-08-27-0445,17.7,19.4,282.0
2020-08-27-0450,16.3,18.9,270.0
2020-08-27-0455,16.1,17.9,274.0
2020-08-27-0500,15.2,16.9,277.0
2020-08-27-0505,13.2,15.0,273.0
2020-08-27-0510,15.6,17.3,269.0
2020-08-27-0515,15.9,18.5,276.0
2020-08-27-0520,14.4,16.5,267.0
2020-08-27-0525,15.6,19.0,269.0
2020-08-27-0530,16.1,17.7,270.0
2020-08-27-0535,14.2,15.7,280.0
2020-08-27-0540,16.1,18.3,306.0
2020-08-27-0545,19.0,22.4,298.0
2020-08-27-0550,17.1,20.4,301.0
2020-08-27-0555,14.8,16.1,297.0
2020-08-27-0600,13.4,15.2,285.0
2020-08-27-0605,12.8,15.7,281.0
2020-08-27-0610,14.4,18.7,286.0
2020-08-27-0615,14.4,16.3,281.0
2020-08-27-0620,13.8,14.6,279.0
2020-08-27-0625,14.0,16.1,276.0
2020-08-27-0630,14.4,16.5,275.0
2020-08-27-0635,17.3,19.6,273.0
2020-08-27-0640,15.2,17.3,271.0
2020-08-27-0645,14.6,15.7,271.0
2020-08-27-0650,13.2,15.2,276.0
2020-08-27-0655,12.6,14.4,284.0
2020-08-27-0700,15.4,17.9,289.0
2020-08-27-0705,15.0,16.9,284.0
2020-08-27-0710,13.2,15.6,283.0
2020-08-27-0715,15.0,17.3,284.0
2020-08-27-0720,13.2,14.4,282.0
2020-08-27-0725,15.6,17.9,280.0
2020-08-27-0730,15.4,16.9,286.0
2020-08-27-0735,14.2,15.7,286.0
2020-08-27-0740,13.6,15.2,284.0
2020-08-27-0745,16.5,19.4,293.0
2020-08-27-0750,19.6,22.4,322.0
2020-08-27-0755,17.3,20.2,325.0
2020-08-27-0800,16.7,18.9,327.0
2020-08-27-0805,15.2,17.3,324.0
2020-08-27-0810,13.8,15.6,327.0
2020-08-27-0815,17.1,19.2,340.0
2020-08-27-0820,14.4,16.1,347.0
2020-08-27-0825,14.2,16.9,354.0
2020-08-27-0830,11.1,13.0,344.0
2020-08-27-0835,12.1,13.2,351.0
2020-08-27-0840,9.5,10.7,355.0
2020-08-27-0845,10.9,12.1,2.0
2020-08-27-0850,12.1,13.4,5.0
2020-08-27-0855,10.3,12.4,359.0
2020-08-27-0900,9.9,11.3,354.0
2020-08-27-0905,10.5,11.9,13.0
2020-08-27-0910,11.1,12.4,13.0
2020-08-27-0915,10.7,12.2,15.0
2020-08-27-0920,9.9,11.1,18.0
2020-08-27-0925,11.3,13.4,23.0
2020-08-27-0930,11.5,13.8,6.0
2020-08-27-0935,12.6,14.0,9.0
2020-08-27-0940,12.6,14.4,6.0
2020-08-27-0945,12.6,13.8,5.0
2020-08-27-0950,12.1,14.0,355.0
2020-08-27-0955,12.6,14.0,356.0
2020-08-27-1000,10.9,12.2,5.0
2020-08-27-1005,11.1,12.4,6.0
2020-08-27-1010,11.5,12.8,355.0
2020-08-27-1015,11.7,13.4,358.0
2020-08-27-1020,8.9,10.3,345.0
2020-08-27-1030,8.9,10.3,3.0
2020-08-27-1035,9.1,10.9,355.0
2020-08-27-1040,9.7,11.3,1.0
2020-08-27-1050,9.9,11.7,349.0
2020-08-27-1055,11.3,12.6,348.0
2020-08-27-1105,10.7,12.6,341.0
2020-08-27-1115,10.3,12.6,340.0
2020-08-27-1120,11.3,13.8,350.0
2020-08-27-1125,9.3,11.9,344.0
2020-08-27-1130,8.9,10.1,1.0
2020-08-27-1135,9.9,11.1,348.0
2020-08-27-1140,9.3,10.9,340.0
2020-08-27-1145,10.3,11.9,346.0
2020-08-27-1150,9.7,11.3,329.0
2020-08-27-1155,10.3,11.1,332.0
2020-08-27-1200,9.3,11.7,331.0
2020-08-27-1205,7.6,9.1,337.0
2020-08-27-1210,9.1,10.1,334.0
2020-08-27-1215,10.9,12.2,325.0
2020-08-27-1220,9.9,11.7,320.0
2020-08-27-1225,9.5,12.1,331.0
2020-08-27-1230,7.8,8.7,328.0
2020-08-27-1235,9.1,9.9,336.0
2020-08-27-1240,7.6,8.6,344.0
2020-08-27-1245,10.7,15.2,332.0
2020-08-27-1250,9.5,10.9,322.0
2020-08-27-1255,9.3,10.5,326.0
2020-08-27-1305,9.1,11.9,346.0
2020-08-27-1310,10.3,11.7,351.0
2020-08-27-1320,11.3,14.6,343.0
2020-08-27-1325,11.5,14.6,349.0
2020-08-27-1330,11.3,13.2,332.0
2020-08-27-1340,11.9,13.0,341.0
2020-08-27-1350,10.9,13.0,343.0
2020-08-27-1355,10.7,12.1,328.0
2020-08-27-1450,10.5,12.4,337.0
2020-08-27-1455,11.3,14.2,339.0
2020-08-27-1500,10.9,12.6,349.0
2020-08-27-1510,9.9,12.1,331.0
2020-08-27-1515,10.7,11.9,331.0
2020-08-27-1525,7.6,8.9,338.0
2020-08-27-1530,7.6,10.1,312.0
2020-08-27-1535,11.1,13.4,327.0
2020-08-27-1540,8.9,9.9,306.0
2020-08-27-1545,11.7,13.0,317.0
2020-08-27-1550,9.5,11.3,313.0
2020-08-27-1555,10.9,12.4,333.0
2020-08-27-1600,10.1,11.1,322.0
2020-08-27-1605,10.5,12.8,323.0
2020-08-27-1610,9.3,10.5,321.0
2020-08-27-1615,8.4,9.1,325.0
2020-08-27-1620,7.2,8.4,322.0
2020-08-27-1625,8.6,10.7,324.0
2020-08-27-1630,10.3,12.4,324.0
2020-08-27-1635,9.1,11.1,322.0
2020-08-27-1640,8.6,9.9,328.0
2020-08-27-1645,7.8,9.3,321.0
2020-08-27-1650,8.0,11.1,339.0
2020-08-27-1655,8.7,10.1,321.0
2020-08-27-1700,6.8,8.7,330.0
2020-08-27-1705,9.5,10.7,320.0
2020-08-27-1710,9.3,10.5,336.0
2020-08-27-1715,5.4,6.8,323.0
2020-08-27-1720,6.4,7.4,314.0
2020-08-27-1725,9.7,11.1,328.0
2020-08-27-1730,6.8,8.0,337.0
2020-08-27-1735,7.6,9.1,329.0
2020-08-27-1740,9.3,10.3,342.0
2020-08-27-1745,8.0,9.5,343.0
2020-08-27-1750,7.0,7.8,323.0
2020-08-27-1755,7.4,8.6,318.0
2020-08-27-1800,6.8,8.4,336.0
2020-08-27-1805,6.2,7.4,325.0
2020-08-27-1810,6.2,7.2,323.0
2020-08-27-1815,8.4,9.1,325.0
2020-08-27-1820,6.6,8.0,324.0
2020-08-27-1825,6.6,7.8,318.0
2020-08-27-1830,5.1,6.0,289.0
2020-08-27-1835,3.9,5.4,294.0
2020-08-27-1840,8.0,9.1,311.0
2020-08-27-1845,8.4,9.9,317.0
2020-08-27-1850,5.6,7.0,299.0
2020-08-27-1855,5.6,7.6,301.0
2020-08-27-1900,5.4,6.6,322.0
2020-08-27-1905,6.4,7.6,322.0
2020-08-27-1910,7.0,8.4,307.0
2020-08-27-1915,6.0,6.6,304.0
2020-08-27-1920,7.2,8.9,294.0
2020-08-27-1925,7.6,8.6,308.0
2020-08-27-1930,6.4,8.2,295.0
2020-08-27-1935,6.0,7.0,290.0
2020-08-27-1940,5.2,8.4,295.0
2020-08-27-1945,6.0,7.2,294.0
2020-08-27-1950,6.0,7.2,294.0
2020-08-27-1955,6.0,7.2,294.0
2020-08-27-2000,6.0,7.2,294.0
2020-08-27-2005,6.0,7.2,294.0
2020-08-27-2010,6.0,7.2,294.0
2020-08-27-2015,7.2,8.6,297.0
2020-08-27-2020,6.8,8.4,290.0
2020-08-27-2025,7.8,9.1,298.0
2020-08-27-2030,6.4,7.4,299.0
2020-08-27-2035,7.4,9.3,294.0
2020-08-27-2040,6.8,8.7,298.0
2020-08-27-2045,6.8,8.7,298.0
2020-08-27-2050,7.2,8.2,284.0
2020-08-27-2055,6.6,7.4,290.0
2020-08-27-2100,7.8,8.9,285.0
2020-08-27-2105,7.2,8.0,285.0
2020-08-27-2110,6.6,7.6,282.0
2020-08-27-2115,6.4,8.0,292.0
2020-08-27-2120,8.4,9.7,291.0
2020-08-27-2125,6.4,8.2,285.0
2020-08-27-2130,6.8,8.4,304.0
2020-08-27-2135,6.0,6.8,287.0
2020-08-27-2140,6.6,8.2,285.0
2020-08-27-2145,6.4,6.8,297.0
2020-08-27-2150,6.0,6.8,289.0
2020-08-27-2155,6.4,7.4,285.0
2020-08-27-2200,6.8,7.8,297.0
2020-08-27-2205,6.8,8.2,309.0
2020-08-27-2210,6.0,6.8,289.0
2020-08-27-2215,6.6,9.3,298.0
2020-08-27-2220,8.0,9.1,289.0
2020-08-27-2225,6.8,8.7,287.0
2020-08-27-2230,5.2,6.0,289.0
2020-08-27-2235,7.2,8.2,294.0
2020-08-27-2240,8.4,9.1,303.0
2020-08-27-2245,6.8,8.0,291.0
2020-08-27-2250,7.8,8.7,288.0
2020-08-27-2255,5.8,6.4,287.0
2020-08-27-2300,5.8,7.4,287.0
2020-08-27-2305,6.4,7.2,295.0
2020-08-27-2310,6.6,7.8,281.0
2020-08-27-2315,8.2,9.1,279.0
2020-08-27-2320,7.2,8.4,286.0
2020-08-27-2325,6.6,7.0,293.0
2020-08-27-2330,5.2,6.6,282.0
2020-08-27-2335,4.9,5.4,284.0
2020-08-27-2340,5.1,5.8,268.0
2020-08-27-2345,6.8,7.8,267.0
2020-08-27-2350,5.8,6.2,272.0
2020-08-27-2355,6.6,8.4,254.0
2020-08-28-0000,7.2,7.8,269.0
2020-08-28-0005,5.8,7.0,278.0
2020-08-28-0010,5.4,7.0,265.0
2020-08-28-0015,4.7,7.2,267.0
2020-08-28-0020,6.2,6.8,250.0
2020-08-28-0025,6.8,8.0,248.0
2020-08-28-0030,4.3,5.2,256.0
2020-08-28-0035,4.7,5.6,256.0
2020-08-28-0040,4.1,5.1,226.0
2020-08-28-0045,8.2,9.5,264.0
2020-08-28-0050,6.8,9.5,300.0
2020-08-28-0055,8.2,9.3,287.0
2020-08-28-0100,8.0,8.7,277.0
2020-08-28-0105,8.6,9.7,287.0
2020-08-28-0115,6.0,7.4,261.0
2020-08-28-0130,8.2,9.9,265.0
2020-08-28-0155,8.0,10.1,271.0
2020-08-28-0210,4.3,5.1,275.0
2020-08-28-0215,6.0,7.2,275.0
2020-08-28-0220,6.4,7.0,261.0
2020-08-28-0230,8.2,9.9,262.0
2020-08-28-0235,8.0,8.7,259.0
2020-08-28-0240,8.4,9.7,253.0
2020-08-28-0245,8.0,9.3,251.0
2020-08-28-0250,8.9,10.1,264.0
2020-08-28-0305,6.6,7.8,258.0
2020-08-28-0325,6.6,7.2,247.0
2020-08-28-0335,6.8,8.0,235.0
2020-08-28-0340,6.4,7.6,235.0
2020-08-28-0350,8.4,9.9,258.0
2020-08-28-0415,9.3,10.1,266.0
2020-08-28-0420,7.2,8.6,281.0
2020-08-28-0425,7.6,9.3,285.0
2020-08-28-0430,6.6,7.2,283.0
2020-08-28-0435,7.0,8.9,275.0
2020-08-28-0440,6.6,7.4,262.0
2020-08-28-0445,7.2,8.2,261.0
2020-08-28-0450,7.0,8.2,258.0
2020-08-28-0455,7.0,8.2,263.0
2020-08-28-0500,7.2,8.4,256.0
2020-08-28-0505,7.0,8.4,265.0
2020-08-28-0510,6.4,7.6,257.0
2020-08-28-0515,6.4,7.2,254.0
2020-08-28-0520,7.4,8.4,246.0
2020-08-28-0525,8.4,9.1,242.0
2020-08-28-0530,7.2,8.4,254.0
2020-08-28-0535,6.2,7.6,242.0
2020-08-28-0540,5.8,6.8,232.0
2020-08-28-0545,5.8,6.8,237.0
2020-08-28-0550,8.4,9.9,252.0
2020-08-28-0555,9.9,11.5,256.0
2020-08-28-0600,9.9,11.9,247.0
2020-08-28-0605,9.5,10.9,253.0
2020-08-28-0610,8.9,10.1,249.0
2020-08-28-0615,9.1,10.7,253.0
2020-08-28-0620,9.1,10.7,263.0
2020-08-28-0625,9.1,10.7,262.0
2020-08-28-0630,8.9,9.9,260.0
2020-08-28-0635,7.8,8.4,254.0
2020-08-28-0640,8.7,10.7,274.0
2020-08-28-0645,8.2,9.1,264.0
2020-08-28-0650,8.0,9.3,256.0
2020-08-28-0655,8.2,8.9,257.0
2020-08-28-0700,7.8,8.6,248.0
2020-08-28-0705,8.0,8.9,257.0
2020-08-28-0710,8.7,10.5,254.0
2020-08-28-0715,6.8,8.4,262.0
2020-08-28-0720,7.4,8.4,249.0
2020-08-28-0725,9.1,11.1,248.0
2020-08-28-0730,10.9,12.1,247.0
2020-08-28-0735,9.3,10.5,246.0
2020-08-28-0740,9.9,11.3,255.0
2020-08-28-0745,9.3,10.5,242.0
2020-08-28-0750,7.4,8.0,246.0
2020-08-28-0755,8.7,10.1,238.0
2020-08-28-0800,8.2,8.9,248.0
2020-08-28-0805,6.8,7.8,233.0
2020-08-28-0810,6.6,7.4,235.0
2020-08-28-0815,7.6,8.4,240.0
2020-08-28-0820,10.3,11.5,241.0
2020-08-28-0825,9.9,11.3,243.0
2020-08-28-0830,9.9,11.1,234.0
2020-08-28-0835,9.3,11.1,235.0
2020-08-28-0840,9.1,10.5,241.0
2020-08-28-0845,9.9,11.5,237.0
2020-08-28-0850,9.7,11.3,234.0
2020-08-28-0855,11.3,12.1,229.0
2020-08-28-0900,10.5,11.5,234.0
2020-08-28-0905,10.9,12.6,243.0
2020-08-28-0910,9.3,11.1,258.0
2020-08-28-0915,9.7,11.3,243.0
2020-08-28-0920,10.7,12.2,256.0
2020-08-28-0925,9.5,11.5,245.0
2020-08-28-0930,9.1,10.5,237.0
2020-08-28-0935,9.5,10.7,249.0
2020-08-28-0940,8.6,10.1,251.0
2020-08-28-0945,10.1,12.4,247.0
2020-08-28-0950,9.7,11.1,251.0
2020-08-28-0955,10.5,12.2,240.0
2020-08-28-1000,8.9,11.3,248.0
2020-08-28-1005,8.6,11.1,243.0
2020-08-28-1010,9.3,12.1,247.0
2020-08-28-1015,8.7,9.5,261.0
2020-08-28-1020,11.1,12.6,236.0
2020-08-28-1025,12.1,13.0,237.0
2020-08-28-1030,11.5,12.4,241.0
2020-08-28-1035,10.3,11.9,247.0
2020-08-28-1040,11.1,12.4,244.0
2020-08-28-1045,13.0,14.4,233.0
2020-08-28-1050,10.3,11.9,236.0
2020-08-28-1055,11.7,15.9,232.0
2020-08-28-1100,13.0,14.8,247.0
2020-08-28-1105,12.1,14.2,247.0
2020-08-28-1110,11.9,14.4,260.0
2020-08-28-1115,10.3,13.4,253.0
2020-08-28-1120,10.7,11.9,257.0
2020-08-28-1125,10.9,12.2,247.0
2020-08-28-1130,12.4,13.8,248.0
2020-08-28-1135,12.6,15.4,255.0
2020-08-28-1140,9.7,10.5,258.0
2020-08-28-1150,11.9,14.0,256.0
2020-08-28-1200,14.4,15.6,269.0
2020-08-28-1210,11.3,12.4,261.0
2020-08-28-1215,11.9,14.4,267.0
2020-08-28-1220,11.3,13.4,267.0
2020-08-28-1240,9.9,11.3,247.0
2020-08-28-1255,11.5,13.0,260.0
2020-08-28-1305,10.5,11.9,260.0
2020-08-28-1310,10.9,13.0,269.0
2020-08-28-1315,10.7,12.2,263.0
2020-08-28-1325,11.7,14.4,273.0
2020-08-28-1350,10.9,13.0,283.0
